numero_pedido;quantidade_pedida; preco_unitario ;numero_linha_pedido;valor_venda;data_pedido;status_pedido;trimestre;mes;ano;linha_produto;preco_sugerido;codigo_produto;nome_cliente;telefone;endereco_1;endereco_2;cidade;estado;cep;pais;territorio;sobrenome_contato;nome_contato;porte_negocio
10304;44,00; R$ 3.942,00 ;15;R$ 173.448,00;11/10/2004;Enviado;4;10;2004;Carros Vintage;44;S24_2022;Auto Assoc. & Cie.;30.59.8555;67, avenue de l'Europe;;Versailles;;78000;França;EMEA;Tonini;Daniel;Pequeno
10312;23,00; R$ 3.763,00 ;12;R$ 86.549,00;21/10/2004;Enviado;4;10;2004;Carros Vintage;44;S24_2022;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Pequeno
10322;30,00; R$ 1.000,00 ;4;R$ 35.001,00;04/11/2004;Enviado;4;11;2004;Carros Vintage;44;S24_2022;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;EUA;;Young;Valarie;Médio
10332;26,00; R$ 8.552,00 ;10;R$ 222.352,00;17/11/2004;Enviado;4;11;2004;Carros Vintage;44;S24_2022;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;Reino Unido;EMEA;Ashworth;Victoria;Pequeno
10345;43,00; R$ 5.376,00 ;1;R$ 231.168,00;25/11/2004;Enviado;4;11;2004;Carros Vintage;44;S24_2022;Atelier graphique;40.32.2555;54, rue Royale;;Nantes;;44000;França;EMEA;Schmitt;Carine;Pequeno
10356;26,00; R$ 3.186,00 ;7;R$ 82.836,00;09/12/2004;Enviado;4;12;2004;Carros Vintage;44;S24_2022;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;França;EMEA;Da Cunha;Daniel;Pequeno
10367;28,00; R$ 3.059,00 ;12;R$ 85.652,00;12/01/2005;Resolved;1;1;2005;Carros Vintage;44;S24_2022;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;EUA;;Young;Julie;Pequeno
10380;27,00; R$ 6.835,00 ;5;R$ 184.545,00;16/02/2005;Enviado;1;2;2005;Carros Vintage;44;S24_2022;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Pequeno
10391;24,00; R$ 1.000,00 ;1;R$ 404.208,00;09/03/2005;Enviado;1;3;2005;Carros Vintage;44;S24_2022;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Austrália;APAC;O'Hara;Anna;Médio
10421;40,00; R$ 457,00 ;2;R$ 18.280,00;29/05/2005;In Process;2;5;2005;Carros Vintage;44;S24_2022;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Pequeno
10103;36,00; R$ 1.000,00 ;1;R$ 368.028,00;29/01/2003;Enviado;1;1;2003;Caminhões e Ônibus;127;S24_2300;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Médio
10114;21,00; R$ 1.000,00 ;5;R$ 292.509,00;01/04/2003;Enviado;2;4;2003;Caminhões e Ônibus;127;S24_2300;La Corne D'abondance, Co.;(1) 42.34.2555;265, boulevard Charonne;;Paris;;75012;França;EMEA;Bertrand;Marie;Pequeno
10126;27,00; R$ 1.000,00 ;1;R$ 341.577,00;28/05/2003;Enviado;2;5;2003;Caminhões e Ônibus;127;S24_2300;Corrida Auto Replicas, Ltd;(91) 555 22 82;C/ Araquil, 67;;Madrid;;28023;Spain;EMEA;Sommer;Mart�n;Médio
10140;47,00; R$ 1.000,00 ;1;R$ 510.514,00;24/07/2003;Enviado;3;7;2003;Caminhões e Ônibus;127;S24_2300;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;EUA;;Hirano;Juri;Médio
10151;42,00; R$ 1.000,00 ;8;R$ 50.988,00;21/09/2003;Enviado;3;9;2003;Caminhões e Ônibus;127;S24_2300;Oulu Toy Supplies, Inc.;981-443655;Torikatu 38;;Oulu;;90110;Finland;EMEA;Koskitalo;Pirkko;Médio
10165;32,00; R$ 1.000,00 ;17;R$ 466.176,00;22/10/2003;Enviado;4;10;2003;Caminhões e Ônibus;127;S24_2300;Dragon Souveniers, Ltd.;+65 221 7555;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;;Singapore;;79903;Singapore;Japan;Natividad;Eric;Médio
10175;28,00; R$ 1.000,00 ;6;R$ 296.996,00;06/11/2003;Enviado;4;11;2003;Caminhões e Ônibus;127;S24_2300;Stylish Desk Decors, Co.;(171) 555-0297;35 King George;;London;;WX3 6FW;Reino Unido;EMEA;Brown;Ann;Pequeno
10184;24,00; R$ 1.000,00 ;11;R$ 349.632,00;14/11/2003;Enviado;4;11;2003;Caminhões e Ônibus;127;S24_2300;Iberia Gift Imports, Corp.;(95) 555 82 82;C/ Romero, 33;;Sevilla;;41101;Spain;EMEA;Roel;Jose Pedro;Médio
10194;49,00; R$ 1.000,00 ;1;R$ 576.093,00;25/11/2003;Enviado;4;11;2003;Caminhões e Ônibus;127;S24_2300;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;França;EMEA;Saveley;Mary;Médio
10207;46,00; R$ 1.000,00 ;12;R$ 681.904,00;09/12/2003;Enviado;4;12;2003;Caminhões e Ônibus;127;S24_2300;Diecast Collectables;6175552555;6251 Ingle Ln.;;Boston;MA;51003;EUA;;Franco;Valarie;Médio
10217;28,00; R$ 1.000,00 ;1;R$ 314.888,00;04/02/2004;Enviado;1;2;2004;Caminhões e Ônibus;127;S24_2300;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Médio
10229;48,00; R$ 1.000,00 ;6;R$ 570.432,00;11/03/2004;Enviado;1;3;2004;Caminhões e Ônibus;127;S24_2300;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Médio
10246;29,00; R$ 1.000,00 ;10;R$ 35.206,00;05/05/2004;Enviado;2;5;2004;Caminhões e Ônibus;127;S24_2300;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Médio
10259;47,00; R$ 1.000,00 ;9;R$ 528.562,00;15/06/2004;Enviado;2;6;2004;Caminhões e Ônibus;127;S24_2300;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Médio
10271;43,00; R$ 1.000,00 ;10;R$ 560.505,00;20/07/2004;Enviado;3;7;2004;Caminhões e Ônibus;127;S24_2300;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Médio
10281;25,00; R$ 1.000,00 ;6;R$ 27.795,00;19/08/2004;Enviado;3;8;2004;Caminhões e Ônibus;127;S24_2300;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;EUA;;Yu;Kyung;Pequeno
10291;48,00; R$ 1.000,00 ;1;R$ 539.808,00;08/09/2004;Enviado;3;9;2004;Caminhões e Ônibus;127;S24_2300;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Médio
10305;24,00; R$ 1.000,00 ;10;R$ 31.896,00;13/10/2004;Enviado;4;10;2004;Caminhões e Ônibus;127;S24_2300;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;EUA;;Hernandez;Marta;Médio
10313;42,00; R$ 1.000,00 ;4;R$ 55.818,00;22/10/2004;Enviado;4;10;2004;Caminhões e Ônibus;127;S24_2300;Canadian Gift Exchange Network;(604) 555-3392;1900 Oak St.;;Vancouver;BC;V3F 2K1;Canadá;;Tannamuri;Yoshi;Médio
10324;31,00; R$ 1.000,00 ;2;R$ 382.044,00;05/11/2004;Enviado;4;11;2004;Caminhões e Ônibus;127;S24_2300;Vitachrome Inc.;2125551500;2678 Kingston Rd.;Suite 101;NYC;NY;10022;EUA;;Frick;Michael;Médio
10334;42,00; R$ 1.000,00 ;5;R$ 552.804,00;19/11/2004;Em Espera;4;11;2004;Caminhões e Ônibus;127;S24_2300;Volvo Model Replicas, Co;0921-12 3555;Berguvsv�gen  8;;Lule;;S-958 22;Sweden;EMEA;Berglund;Christina;Médio
10348;37,00; R$ 1.000,00 ;1;R$ 598.142,00;01/11/2004;Enviado;4;11;2004;Caminhões e Ônibus;127;S24_2300;Corrida Auto Replicas, Ltd;(91) 555 22 82;C/ Araquil, 67;;Madrid;;28023;Spain;EMEA;Sommer;Mart�n;Médio
10358;41,00; R$ 1.000,00 ;7;R$ 568.465,00;10/12/2004;Enviado;4;12;2004;Caminhões e Ônibus;127;S24_2300;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Médio
10371;20,00; R$ 1.000,00 ;5;R$ 34.494,00;23/01/2005;Enviado;1;1;2005;Caminhões e Ônibus;127;S24_2300;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Médio
10382;20,00; R$ 1.000,00 ;3;R$ 26.544,00;17/02/2005;Enviado;1;2;2005;Caminhões e Ônibus;127;S24_2300;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Pequeno
10412;70,00; R$ 1.000,00 ;10;R$ 84.980,00;03/05/2005;Enviado;2;5;2005;Caminhões e Ônibus;127;S24_2300;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Grande
10425;49,00; R$ 1.000,00 ;9;R$ 551.054,00;31/05/2005;In Process;2;5;2005;Caminhões e Ônibus;127;S24_2300;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;França;EMEA;Labrune;Janine;Médio
10108;35,00; R$ 5.887,00 ;15;R$ 206.045,00;03/03/2003;Enviado;1;3;2003;Motocicletas;69;S24_2360;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Pequeno
10121;32,00; R$ 7.688,00 ;2;R$ 246.016,00;07/05/2003;Enviado;2;5;2003;Motocicletas;69;S24_2360;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;França;EMEA;Henriot;Paul;Pequeno
10135;29,00; R$ 6.164,00 ;16;R$ 178.756,00;02/07/2003;Enviado;3;7;2003;Motocicletas;69;S24_2360;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Pequeno
10145;27,00; R$ 6.095,00 ;3;R$ 164.565,00;25/08/2003;Enviado;3;8;2003;Motocicletas;69;S24_2360;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;EUA;;Young;Julie;Pequeno
10159;27,00; R$ 8.034,00 ;11;R$ 216.918,00;10/10/2003;Enviado;4;10;2003;Motocicletas;69;S24_2360;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;EUA;;Brown;Julie;Pequeno
10169;38,00; R$ 7.411,00 ;11;R$ 281.618,00;04/11/2003;Enviado;4;11;2003;Motocicletas;69;S24_2360;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Austrália;APAC;O'Hara;Anna;Pequeno
10180;35,00; R$ 7.203,00 ;6;R$ 252.105,00;11/11/2003;Enviado;4;11;2003;Motocicletas;69;S24_2360;Daedalus Designs Imports;20.16.1555;184, chausse de Tournai;;Lille;;59000;França;EMEA;Rance;Martine;Pequeno
10190;42,00; R$ 7.619,00 ;3;R$ 319.998,00;19/11/2003;Enviado;4;11;2003;Motocicletas;69;S24_2360;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Médio
10211;21,00; R$ 6.372,00 ;11;R$ 133.812,00;15/01/2004;Enviado;1;1;2004;Motocicletas;69;S24_2360;Auto Canal Petit;(1) 47.55.6555;25, rue Lauriston;;Paris;;75016;França;EMEA;Perrier;Dominique;Pequeno
10224;37,00; R$ 8.034,00 ;4;R$ 297.258,00;21/02/2004;Enviado;1;2;2004;Motocicletas;69;S24_2360;Daedalus Designs Imports;20.16.1555;184, chausse de Tournai;;Lille;;59000;França;EMEA;Rance;Martine;Pequeno
10237;26,00; R$ 7.965,00 ;4;R$ 20.709,00;05/04/2004;Enviado;2;4;2004;Motocicletas;69;S24_2360;Vitachrome Inc.;2125551500;2678 Kingston Rd.;Suite 101;NYC;NY;10022;EUA;;Frick;Michael;Pequeno
10252;47,00; R$ 658,00 ;8;R$ 30.926,00;26/05/2004;Enviado;2;5;2004;Motocicletas;69;S24_2360;Auto Canal Petit;(1) 47.55.6555;25, rue Lauriston;;Paris;;75016;França;EMEA;Perrier;Dominique;Médio
10264;37,00; R$ 651,00 ;6;R$ 24.087,00;30/06/2004;Enviado;2;6;2004;Motocicletas;69;S24_2360;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;EUA;;Yoshido;Juri;Pequeno
10276;46,00; R$ 7.549,00 ;12;R$ 347.254,00;02/08/2004;Enviado;3;8;2004;Motocicletas;69;S24_2360;Online Mini Collectables;6175557555;7635 Spinnaker Dr.;;Brickhaven;MA;58339;EUA;;Barajas;Miguel;Médio
10285;38,00; R$ 5.956,00 ;3;R$ 226.328,00;27/08/2004;Enviado;3;8;2004;Motocicletas;69;S24_2360;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;EUA;;Hernandez;Marta;Pequeno
10299;33,00; R$ 6.649,00 ;6;R$ 219.417,00;30/09/2004;Enviado;3;9;2004;Motocicletas;69;S24_2360;Toys of Finland, Co.;90-224 8555;Keskuskatu 45;;Helsinki;;21240;Finland;EMEA;Karttunen;Matti;Pequeno
10309;24,00; R$ 561,00 ;2;R$ 13.464,00;15/10/2004;Enviado;4;10;2004;Motocicletas;69;S24_2360;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Pequeno
10319;31,00; R$ 8.173,00 ;7;R$ 253.363,00;03/11/2004;Enviado;4;11;2004;Motocicletas;69;S24_2360;Microscale Inc.;2125551957;5290 North Pendale Street;Suite 200;NYC;NY;10022;EUA;;Kuo;Kee;Pequeno
10330;42,00; R$ 8.103,00 ;1;R$ 340.326,00;16/11/2004;Enviado;4;11;2004;Motocicletas;69;S24_2360;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Médio
10341;32,00; R$ 1.000,00 ;6;R$ 33.072,00;24/11/2004;Enviado;4;11;2004;Motocicletas;69;S24_2360;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Médio
10355;41,00; R$ 7.065,00 ;3;R$ 289.665,00;07/12/2004;Enviado;4;12;2004;Motocicletas;69;S24_2360;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Pequeno
10363;43,00; R$ 6.123,00 ;14;R$ 263.289,00;06/01/2005;Enviado;1;1;2005;Motocicletas;69;S24_2360;Suominen Souveniers;+358 9 8045 555;Software Engineering Center, SEC Oy;;Espoo;;FIN-02271;Finland;EMEA;Suominen;Kalle;Pequeno
10375;20,00; R$ 1.000,00 ;14;R$ 20.460,00;03/02/2005;Enviado;1;2;2005;Motocicletas;69;S24_2360;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;França;EMEA;Labrune;Janine;Pequeno
10390;35,00; R$ 6.513,00 ;4;R$ 227.955,00;04/03/2005;Enviado;1;3;2005;Motocicletas;69;S24_2360;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Pequeno
10403;27,00; R$ 7.965,00 ;4;R$ 215.055,00;08/04/2005;Enviado;2;4;2005;Motocicletas;69;S24_2360;UK Collectables, Ltd.;(171) 555-2282;Berkeley Gardens 12  Brewery;;Liverpool;;WX1 6LT;Reino Unido;EMEA;Devon;Elizabeth;Pequeno
10110;43,00; R$ 7.815,00 ;11;R$ 336.045,00;18/03/2003;Enviado;1;3;2003;Carros Clássicos;90;S24_2766;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;Reino Unido;EMEA;Ashworth;Victoria;Médio
10124;32,00; R$ 727,00 ;10;R$ 23.264,00;21/05/2003;Enviado;2;5;2003;Carros Clássicos;90;S24_2766;Signal Gift Stores;7025551838;8489 Strong St.;;Las Vegas;NV;83030;EUA;;King;Sue;Pequeno
10148;21,00; R$ 736,00 ;4;R$ 15.456,00;11/09/2003;Enviado;3;9;2003;Carros Clássicos;90;S24_2766;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Austrália;APAC;O'Hara;Anna;Pequeno
10161;20,00; R$ 1.000,00 ;3;R$ 21.446,00;17/10/2003;Enviado;4;10;2003;Carros Clássicos;90;S24_2766;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Pequeno
10172;22,00; R$ 7.451,00 ;1;R$ 163.922,00;05/11/2003;Enviado;4;11;2003;Carros Clássicos;90;S24_2766;Gift Depot Inc.;2035552570;25593 South Bay Ln.;;Bridgewater;CT;97562;EUA;;King;Julie;Pequeno
10182;36,00; R$ 736,00 ;14;R$ 26.496,00;12/11/2003;Enviado;4;11;2003;Carros Clássicos;90;S24_2766;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Pequeno
10192;46,00; R$ 836,00 ;2;R$ 38.456,00;20/11/2003;Enviado;4;11;2003;Carros Clássicos;90;S24_2766;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;EUA;;Young;Valarie;Médio
10204;47,00; R$ 9.632,00 ;8;R$ 452.704,00;02/12/2003;Enviado;4;12;2003;Carros Clássicos;90;S24_2766;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;EUA;;Young;Jeff;Médio
10212;45,00; R$ 8.814,00 ;1;R$ 39.663,00;16/01/2004;Enviado;1;1;2004;Carros Clássicos;90;S24_2766;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Médio
10227;47,00; R$ 8.814,00 ;14;R$ 414.258,00;02/03/2004;Enviado;1;3;2004;Carros Clássicos;90;S24_2766;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;França;EMEA;Saveley;Mary;Médio
10241;47,00; R$ 945,00 ;6;R$ 44.415,00;13/04/2004;Enviado;2;4;2004;Carros Clássicos;90;S24_2766;Mini Caravy;88.60.1555;24, place Kluber;;Strasbourg;;67000;França;EMEA;Citeaux;Frederique;Médio
10267;38,00; R$ 8.724,00 ;3;R$ 331.512,00;07/07/2004;Enviado;3;7;2004;Carros Clássicos;90;S24_2766;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;EUA;;Young;Jeff;Médio
10279;49,00; R$ 7.997,00 ;3;R$ 391.853,00;09/08/2004;Enviado;3;8;2004;Carros Clássicos;90;S24_2766;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Médio
10288;35,00; R$ 8.087,00 ;9;R$ 283.045,00;01/09/2004;Enviado;3;9;2004;Carros Clássicos;90;S24_2766;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Pequeno
10302;49,00; R$ 1.000,00 ;5;R$ 529.886,00;06/10/2003;Enviado;4;10;2003;Carros Clássicos;90;S24_2766;UK Collectables, Ltd.;(171) 555-2282;Berkeley Gardens 12  Brewery;;Liverpool;;WX1 6LT;Reino Unido;EMEA;Devon;Elizabeth;Médio
10311;28,00; R$ 936,00 ;4;R$ 26.208,00;16/10/2004;Enviado;4;10;2004;Carros Clássicos;90;S24_2766;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Pequeno
10321;30,00; R$ 727,00 ;1;R$ 21.810,00;04/11/2004;Enviado;4;11;2004;Carros Clássicos;90;S24_2766;FunGiftIdeas.com;5085552555;1785 First Street;;New Bedford;MA;50553;EUA;;Benitez;Violeta;Pequeno
10332;39,00; R$ 8.672,00 ;7;R$ 338.208,00;17/11/2004;Enviado;4;11;2004;Carros Clássicos;90;S24_2766;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;Reino Unido;EMEA;Ashworth;Victoria;Médio
10346;25,00; R$ 1.000,00 ;1;R$ 287.675,00;29/11/2004;Enviado;4;11;2004;Carros Clássicos;90;S24_2766;Signal Gift Stores;7025551838;8489 Strong St.;;Las Vegas;NV;83030;EUA;;King;Sue;Pequeno
10368;40,00; R$ 1.000,00 ;2;R$ 41.072,00;19/01/2005;Enviado;1;1;2005;Carros Clássicos;90;S24_2766;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Médio
10380;36,00; R$ 375,00 ;6;R$ 13.500,00;16/02/2005;Enviado;1;2;2005;Carros Clássicos;90;S24_2766;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Pequeno
10407;76,00; R$ 945,00 ;6;R$ 71.820,00;22/04/2005;Em Espera;2;4;2005;Carros Clássicos;90;S24_2766;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;EUA;;Frick;Sue;Grande
10420;39,00; R$ 1.000,00 ;9;R$ 393.393,00;29/05/2005;In Process;2;5;2005;Carros Clássicos;90;S24_2766;Souveniers And Things Co.;+61 2 9495 8555;Monitor Money Building, 815 Pacific Hwy;Level 6;Chatswood;NSW;2067;Austrália;APAC;Huxley;Adrian;Médio
10104;44,00; R$ 396,00 ;10;R$ 17.424,00;31/01/2003;Enviado;1;1;2003;Carros Clássicos;35;S24_2840;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Pequeno
10114;24,00; R$ 3.006,00 ;1;R$ 72.144,00;01/04/2003;Enviado;2;4;2003;Carros Clássicos;35;S24_2840;La Corne D'abondance, Co.;(1) 42.34.2555;265, boulevard Charonne;;Paris;;75012;França;EMEA;Bertrand;Marie;Pequeno
10127;39,00; R$ 3.819,00 ;12;R$ 148.941,00;03/06/2003;Enviado;2;6;2003;Carros Clássicos;35;S24_2840;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;EUA;;Young;Jeff;Pequeno
10141;21,00; R$ 4.243,00 ;6;R$ 89.103,00;01/08/2003;Enviado;3;8;2003;Carros Clássicos;35;S24_2840;Suominen Souveniers;+358 9 8045 555;Software Engineering Center, SEC Oy;;Espoo;;FIN-02271;Finland;EMEA;Suominen;Kalle;Pequeno
10151;30,00; R$ 4.031,00 ;4;R$ 12.093,00;21/09/2003;Enviado;3;9;2003;Carros Clássicos;35;S24_2840;Oulu Toy Supplies, Inc.;981-443655;Torikatu 38;;Oulu;;90110;Finland;EMEA;Koskitalo;Pirkko;Pequeno
10165;27,00; R$ 3.182,00 ;13;R$ 85.914,00;22/10/2003;Enviado;4;10;2003;Carros Clássicos;35;S24_2840;Dragon Souveniers, Ltd.;+65 221 7555;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;;Singapore;;79903;Singapore;Japan;Natividad;Eric;Pequeno
10175;37,00; R$ 3.112,00 ;2;R$ 115.144,00;06/11/2003;Enviado;4;11;2003;Carros Clássicos;35;S24_2840;Stylish Desk Decors, Co.;(171) 555-0297;35 King George;;London;;WX3 6FW;Reino Unido;EMEA;Brown;Ann;Pequeno
10184;42,00; R$ 3.182,00 ;7;R$ 133.644,00;14/11/2003;Enviado;4;11;2003;Carros Clássicos;35;S24_2840;Iberia Gift Imports, Corp.;(95) 555 82 82;C/ Romero, 33;;Sevilla;;41101;Spain;EMEA;Roel;Jose Pedro;Pequeno
10195;32,00; R$ 2.829,00 ;7;R$ 90.528,00;25/11/2003;Enviado;4;11;2003;Carros Clássicos;35;S24_2840;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;EUA;;Frick;Steve;Pequeno
10207;42,00; R$ 297,00 ;8;R$ 12.474,00;09/12/2003;Enviado;4;12;2003;Carros Clássicos;35;S24_2840;Diecast Collectables;6175552555;6251 Ingle Ln.;;Boston;MA;51003;EUA;;Franco;Valarie;Pequeno
10219;21,00; R$ 4.031,00 ;3;R$ 84.651,00;10/02/2004;Enviado;1;2;2004;Carros Clássicos;35;S24_2840;Signal Collectibles Ltd.;4155554312;2793 Furth Circle;;Brisbane;CA;94217;EUA;;Taylor;Sue;Pequeno
10229;33,00; R$ 3.288,00 ;2;R$ 108.504,00;11/03/2004;Enviado;1;3;2004;Carros Clássicos;35;S24_2840;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Pequeno
10246;49,00; R$ 3.607,00 ;6;R$ 176.743,00;05/05/2004;Enviado;2;5;2004;Carros Clássicos;35;S24_2840;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Pequeno
10259;31,00; R$ 3.324,00 ;5;R$ 103.044,00;15/06/2004;Enviado;2;6;2004;Carros Clássicos;35;S24_2840;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Pequeno
10271;38,00; R$ 4.172,00 ;6;R$ 158.536,00;20/07/2004;Enviado;3;7;2004;Carros Clássicos;35;S24_2840;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;EUA;;Nelson;Valarie;Pequeno
10281;20,00; R$ 4.066,00 ;2;R$ 8.132,00;19/08/2004;Enviado;3;8;2004;Carros Clássicos;35;S24_2840;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;EUA;;Yu;Kyung;Pequeno
10292;39,00; R$ 3.006,00 ;9;R$ 117.234,00;08/09/2004;Enviado;3;9;2004;Carros Clássicos;35;S24_2840;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;EUA;;Yu;Kwai;Pequeno
10305;48,00; R$ 3.147,00 ;6;R$ 151.056,00;13/10/2004;Enviado;4;10;2004;Carros Clássicos;35;S24_2840;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;EUA;;Hernandez;Marta;Pequeno
10314;39,00; R$ 3.713,00 ;15;R$ 144.807,00;22/10/2004;Enviado;4;10;2004;Carros Clássicos;35;S24_2840;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Pequeno
